flightId,airlineName,alias,iata,icao,callSign,countryLocated,airlineOperationalStatus
5481,Xabre Aerolineas,null,null,XAB,AERO XABRE,Mexico,N
5482,Xclusive Jet Charter Limited,null,null,XJC,EXCLUSIVE JET,United Kingdom,N
5483,Xerox Corporation,null,null,XER,XEROX,United States,N
5484,Xiamen Airlines,null,MF,CXA,XIAMEN AIR,China,Y
5485,Xinjiang Airlines,null,null,CXJ,XINJIANG,China,N
5486,Xjet Limited,null,null,XJT,XRAY,United Kingdom,N
5487,Xtra Airways,null,XP,CXP,RUBY MOUNTAIN,United States,N
5490,Yak-Service,null,null,AKY,YAK-SERVICE,Russia,N
5491,Yakolev,null,null,YAK,YAK AVIA,Russia,N
5492,Yamal Airlines,null,YL,LLM,YAMAL,Russia,Y
5493,Yana Airlines,null,null,CYG,VICAIR,Cambodia,N
5494,Yangtze River Express,null,Y8,YZR,YANGTZE RIVER,China,N
5495,Yellow Wings Air Services,null,null,ELW,YELLOW WINGS,Kenya,N
5496,Yemenia,null,IY,IYE,YEMENI,Yemen,Y
5497,Yerevan-Avia,null,null,ERV,YEREVAN-AVIA,Armenia,N
5498,Young Flying Service,null,null,YFS,YOUNG AIR,United States,N
5499,Yuhi Air Lines,null,null,AYU,null,Japan,N
5500,Yuzhnaya Aircompany,null,null,UGN,PLUTON,Kazakhstan,N
5501,Yuzhmashavia,null,null,UMK,YUZMASH,Ukraine,Y
5504,Z-Avia,null,null,RZV,ZEDAVIA,Armenia,N
5505,Zagros Airlines,null,null,IZG,ZAGROS,Iran,N
5506,Zaire Aero Service,null,null,ZAI,ZASAIR,Democratic Republic of Congo,N
5507,Zairean Airlines,null,null,ZAR,ZAIREAN,Democratic Republic of Congo,N
5508,Zambian Airways,null,Q3,MBN,ZAMBIANA,Zambia,N
5509,Zambezi Airlines,null,null,ZMA,ZAMBEZI WINGS,Zambia,N
5510,Zanair,null,null,TAN,ZANAIR,Tanzania,Y
5511,Zantop International Airlines,null,null,ZAN,ZANTOP,United States,N
5512,ZAS Airlines of Egypt,null,null,ZAS,ZAS AIRLINES,Egypt,N
5513,Zenith Air,null,null,AZR,ZENAIR,South Africa,N
5514,Zenmour Airlines,null,null,EMR,ZENMOUR,Mauritania,N
5515,Zephyr Express,null,null,RZR,RECOVERY,United States,N
5516,Zhejiang Airlines,null,null,CJG,ZHEJIANG,China,N
5517,Zhetysu,null,null,JTU,ZHETYSU,Kazakhstan,N
5518,Zhez Air,null,null,KZH,null,Kazakhstan,N
5519,Zhongfei General Aviation,null,null,CFZ,ZHONGFEI,China,N
5520,Zhongyuan Aviation,null,null,CYN,ZHONGYUAN,China,N
5521,Zip,null,3J,WZP,ZIPPER,Canada,N
5522,Zimex Aviation,null,C4,IMX,ZIMEX,Switzerland,N
5523,Zoom Airlines,null,Z4,OOM,ZOOM,Canada,Y
5524,Zoom Airways,null,null,ZAW,ZED AIR,Bangladesh,N
5525,Zorex,null,null,ORZ,ZOREX,Spain,N
5526,Zracno Pristaniste Mali Losinj,null,null,MLU,MALI LOSINJ,Croatia,N
5533,Tyrolean Airways,null,null,TYR,TYROLEAN,null,Y
5556,buzz,null,UK,BUZ,null,null,N
5559,Maldivian Air Taxi,null,8Q,null,null,Maldives,Y
5584,Sky Express,SkyExpress,XW,SXR,SKYSTORM,Russia,Y
5640,Yellow Air Taxi,null,Y0,null,null,United States,N
5651,Royal Air Cambodge,null,VJ,RAC,null,Cambodia,Y
5813,Air Mandalay,null,6T,null,Six Tango,Burma,Y
5833,TEA Switzerland,null,null,4SW,null,Switzerland,N
5905,TAN-SAHSA,null,SH,null,Sierra Hotel,Honduras,N
5982,Air Busan,null,BX,ABL,Air Busan,Republic of Korea,Y
6002,TUI Airlines Belgium,now Jetairlfy,TB,TUB,BEAUTY,Belgium,N
6182,Arctic Air,null,null,AKR,Arctic Norway,Norway,N
6183,Braathens,Braathens SAFE,BU,BRA,Braathens,Norway,N
6196,Globus,null,GH,GLP,null,Russia,Y
6222,Air Kazakhstan,null,9Y,KZK,Kazakh,Kazakhstan,Y
6557,Japan Air System,null,JD,JAS,Air System,Japan,Y
6578,Annsett New Zealand (NZA),null,ZQ,null,null,New Zealand,N
6855,EasyJet (DS),null,DS,null,null,Switzerland,Y
6856,Rheintalflug,null,null,RTL,Rheintal,Austria,N
6860,Dan-Air London,null,null,DAN,null,United Kingdom,N
6862,Fred. Olsen,null,null,FOF,null,Norway,N
8359,Star Peru (2I),null,2I,null,null,Peru,Y
8434,Robin Hood Aviation,null,null,RHA,Sherwood,Austria,N
8461,Carnival Air Lines,null,KW,null,Carnival Air,United States,Y
8463,United Airways,null,4H,UBD,UNITED BANGLADESH,Bangladesh,Y
8523,Inter European Airways,null,null,IEA,null,United Kingdom,N
8568,Trans Maldivian Airways,null,M8,TMW,null,Maldives,N
8576,Fly540,null,5H,FFV,SWIFT TANGO,Kenya,Y
8745,Transavia France,null,TO,TVF,FRENCH SUN,France,Y
8809,Island Air (WP),null,WP,MKU,null,United States,Y
9018,1-2-go,fly 1-2-go,OG,null,null,Thailand,N
9082,Uni Air,null,B7,UIA,Glory,Taiwan,Y
9135,Gomelavia,null,YD,null,null,Belarus,Y
9225,NordWind Airlines,NordWind Airlines,null,NWS,NORDLAND,Russia,N
9239,Red Wings,Avialinii 400,WZ,RWZ,AIR RED,Russia,Y
9286,Hellenic Star Airways,null,null,HST,Hellenic Star,Greece,N
9287,BAE Systems Flight Training,null,null,BAZ,null,Australia,N
9335,TUIfly (X3),null,11,null,null,Germany,Y
9343,Felix Airways,null,FU,FXX,null,Yemen,Y
9344,Kostromskie avialinii,null,K1,KOQ,null,Russia,Y
9373,Greenfly,null,XX,GFY,null,Spain,Y
9531,Tajik Air,null,7J,null,null,Tajikistan,Y
9541,Air Mozambique,null,TM,null,null,Mozambique,Y
9577,ELK Airways,null,--,ELK,null,Estonia,Y
9620,Gabon Airlines,null,GY,GBK,GABON AIRLINES,Gabon,Y
9626,MCA Airlines,null,null,MCA,CALSON,Sweden,Y
9656,Maldivo Airlines,null,ML,MAV,Maldivo,Maldives,Y
9666,Virgin Pacific,null,VH,VNP,null,Fiji,Y
9764,Zest Air,null,Z2,null,null,Philippines,Y
9784,Yangon Airways,null,HK,null,Hotel Kilo,Burma,Y
9793,Transport Aérien Transrégional,TAT,IJ,null,null,France,N
9798,LÍO Flugmennt,null,null,LIO,null,Iceland,N
9808,Minerva Airlines,null,N4,null,null,Italy,N
9809,Eastar Jet,null,ZE,ESR,Eastar,South Korea,Y
9810,Jin Air,null,LJ,JNA,Jin Air,South Korea,Y
9811,Wataniya Airways,null,null,KW1,null,Kuwait,Y
9814,Aéris (Priv),null,SH,null,null,France,N
9818,Air Arabia Maroc,null,3O,null,Air Arabia,Morocco,Y
9825,Baltic Air lines,null,B1,BA1,Baltic,Latvia,Y
9828,Ciel Canadien,null,YC,YCC,Ciel,Canada,Y
9829,Canadian National Airways,null,CN,YCP,CaNational,Canada,Y
9833,Epic Holiday,Epic Holidays,FA,4AA,Epic,United States,Y
9838,Indochina Airlines,null,null,AXC,Airspup,Vietnam,Y
9840,JetWind,null,null,JWW,Jetwind,United States,N
9851,Air Comet Chile,null,3I,null,null,Chile,Y
9853,Nazca,null,-.,null,null,Peru,N
9859,German Air Force - FLB,null,null,FLB,FLB,Germany,Y
10069,City-Air Germany,null,null,CIP,null,Germany,N
10094,Voronezhskie Airlanes,null,DN,null,null,Russia,N
10114,Line Blue,null,L8,LBL,Bluebird,Germany,Y
10117,FlyLAL Charters,null,null,LLC,null,Lithuania,Y
10118,Blue Sky America,null,BU,BKY,null,United States,N
10119,Texas Spirit,null,XS,TXP,null,United States,N
10121,Illinois Airways,null,IL,ILW,null,United States,N
10122,Salzburg arrows,SZA,SZ,null,SZA,Austria,Y
10123,Texas Wings,null,TQ,TXW,TXW,United States,Y
10124,California Western,null,KT,CWS,null,United States,N
10128,Dennis Sky,Dennis Sky Holding,DH,DSY,DSY,Israel,Y
10224,Zz,null,ZZ,null,null,Belgium,Y
10226,Atifly,null,A1,A1F,atifly,United States,Y
10318,Air UK,null,UK,null,null,United Kingdom,N
10334,Suckling Airways,null,CB,null,null,United Kingdom,N
10367,Reno Sky,null,RY,null,null,United States,N
10371,Aerolineas heredas santa maria,null,null,SZB,null,Dominican Republic,Y
10372,Ciao Air,null,99,null,null,Italy,Y
10642,Jc royal.britannica,null,null,JRB,null,United Kingdom,Y
10646,Birmingham European,null,VB,null,null,United Kingdom,N
10650,Pal airlines,null,5P,null,null,Chile,Y
10673,CanXpress,null,C1,CA1,CAX,Canada,Y
10674,Danube Wings (V5),null,V5,null,null,Slovakia,Y
10675,Sharp Airlines,null,SH,SHA,SHARP,Australia,Y
10683,CanXplorer,null,C2,CAP,null,Canada,Y
10715,Click (Mexicana),null,QA,null,null,Mexico,Y
10735,World Experience Airline,WEA,W1,WE1,WEA,Canada,Y
10737,ALAK,null,J4,null,null,Russia,Y
10738,AJT Air International,null,E9,null,null,Russia,N
10739,Air Choice One,null,3E,null,null,United States,Y
10740,Tianjin Airlines,null,null,GCR,null,China,Y
10741,China United,null,KN,null,null,China,Y
10748,Locair,null,ZQ,LOC,LOCAIR,United States,Y
10758,Safi Airlines,null,4Q,null,null,Afghanistan,Y
10765,SeaPort Airlines,null,K5,SQH,SASQUATCH,United States,Y
10776,Salmon Air,null,S6,null,null,United States,Y
10796,Fly Illi,null,IL,ILY,null,United States,N
10798,Bobb Air Freight,null,1,null,null,Germany,Y
10800,Star1 Airlines,null,V9,HCW,null,Lithuania,Y
10845,Pelita,null,6D,null,null,Indonesia,Y
10902,Alpi Eagles (E8),null,E8,null,null,Italy,N
10912,Alaska Seaplane Service,null,J5,null,null,United States,Y
10929,TAN,null,T8,null,null,Argentina,N
10945,Enerjet,null,null,ENJ,ENERJET AIR,Canada,Y
10955,MexicanaLink,null,I6,MXI,LINK,Mexico,Y
10960,Island Spirit,null,IP,ISX,null,Iceland,Y
10969,TACA Peru,null,T0,null,TACA PERU,Peru,Y
11700,Orbest,null,null,OBS,ORBEST,Portugal,Y
11719,Southern Air Charter,null,null,SOA,null,Bahamas,Y
11724,SVG Air,null,null,SVG,Grenadines,Saint Vincent and the Grenadines,Y
11726,Air Century,null,null,CEY,null,Dominican Republic,Y
11731,Pan Am World Airways Dominicana,PAWA Dominicana,7Q,null,PAWA,Dominican Republic,Y
11732,Primera Air,null,PF,null,PRIMERA,Iceland,Y
11741,Air Antilles Express,null,3S,null,GREEN BIRD,Guadeloupe,Y
11751,Sol Lineas Aereas,null,null,OLS,FLIGHT SOL,Argentina,Y
11755,Regional Paraguaya,null,P7,REP,REGIOPAR,Paraguay,Y
11761,VIP Ecuador,null,V6,null,null,Ecuador,Y
11762,Transportes Aereos Cielos Andinos,null,null,NDN,ANDINOS,Peru,Y
11763,Peruvian Airlines,null,P9,null,null,Peru,Y
11765,EasyFly,null,null,EFY,EASYFLY,Colombia,Y
11767,Polar Airlines,null,??,null,null,Russia,Y
11794,Catovair,null,OC,null,CATOVAIR,Mauritius,Y
11795,Andalus Lineas Aereas,null,null,ANU,Andalus,Spain,Y
11798,Air 26,null,null,DCD,DUCARD,Angola,Y
11800,Mauritania Airways,null,null,MTW,MAURITANIA AIRWAYS,Mauritania,Y
11802,CEIBA Intercontinental,null,null,CEL,CEIBA LINE,Equatorial Guinea,Y
11804,Halcyonair,null,7Z,null,CREOLE,Cape Verde,Y
11805,Business Aviation,null,4P,null,AFRICAN BUSINESS,Congo (Kinshasa),Y
11806,Compagnie Africaine d\\'Aviation,null,E9,null,AFRICOMPANY,Congo (Kinshasa),Y
11808,Zambia Skyways,null,K8,null,ZAMBIA SKIES,Zambia,Y
11811,AlMasria Universal Airlines,null,UJ,LMU,ALMASRIA,Egypt,Y
11813,EgyptAir Express,null,null,MSE,EGYPTAIR EXPRESS,Egypt,Y
11814,SmartLynx Airlines,null,6Y,null,null,Latvia,Y
11815,Air Italy Egypt,null,null,EUD,null,Egypt,Y
11816,KoralBlue Airlines,null,K7,KBR,KORAL BLUE,Egypt,Y
11820,Wind Rose Aviation,null,null,WRC,WIND ROSE,Ukraine,Y
11823,Elysian Airlines,null,E4,GIE,null,Cameroon,Y
11833,Sevenair,null,null,SEN,SEVENAIR,Tunisia,Y
11834,Hellenic Imperial Airways,null,HT,IMP,IMPERIAL,Greece,Y
11836,Amsterdam Airlines,null,WD,AAN,AMSTEL,Netherlands,Y
11838,Arik Niger,null,Q9,NAK,null,Niger,Y
11839,Dana Air,null,DA,null,DANACO,Nigeria,Y
11840,STP Airways,null,8F,STP,SAOTOME AIRWAYS,Sao Tome and Principe,Y
11843,Med Airways,null,7Y,null,FLYING CARPET,Lebanon,Y
11850,Skyjet Airlines,null,UQ,SJU,SKYJET,Uganda,Y
11855,Air Volga,null,G6,null,GOUMRAK,Russia,Y
11856,Transavia Denmark,null,null,TDK,null,Denmark,Y
11857,Royal Falcon,null,RL,RFJ,null,Jordan,Y
11873,Euroline,null,4L,MJX,GEO-LINE,Georgia,Y
11922,Worldways,null,WG,WGC,null,Canada,N
11943,Turkuaz Airlines,null,null,TRK,TURKU,Turkey,Y
11947,Athens Airways,null,ZF,null,ATHENSAIR,Greece,Y
11948,Viking Hellas,null,VQ,VKH,DELPHI,Greece,Y
11949,Norlandair,null,null,FNA,NORLAND,Iceland,Y
11950,Flugfelag Vestmannaeyja,null,null,FVM,ELEGANT,Iceland,Y
11963,Starline.kz,null,DZ,null,ALUNK,Kazakhstan,Y
11995,Euro Harmony,Euro Harmony,EH,EHM,null,Portugal,N
12960,Lugansk Airlines,null,L7,null,ENTERPRISE LUHANSK,Ukraine,Y
12961,Gryphon Airlines,null,6P,null,null,United States,Y
12962,Gadair European Airlines,null,GP,GDR,GADAIR,Spain,Y
12965,Spirit of Manila Airlines,null,SM,MNP,MANILA SKY,Philippines,Y
12975,Chongqing Airlines,null,OQ,CQN,CHONG QING,China,Y
12976,Grand China Air,null,null,GDC,GRAND CHINA,China,Y
12978,West Air China,null,PN,CHB,WEST CHINA,China,Y
12990,Falcon Air (IH),null,IH,null,null,Sweden,N
12997,QatXpress,qatXpress,C3,QAX,null,Qatar,Y
13076,OneChina,OneChina,1C,1CH,null,China,Y
13088,NordStar Airlines,null,Y7,null,null,Russia,Y
13089,Joy Air,null,JR,JOY,JOY AIR,China,Y
13105,Air India Regional,null,CD,null,ALLIED,India,Y
13106,MDLR Airlines,null,9H,null,MDLR,India,Y
13107,Jagson Airlines,null,null,JGN,JAGSON,India,Y
13108,Maldivian,null,Q2,null,ISLAND AVIATION,Maldives,Y
13130,Xpressair,null,XN,null,null,Indonesia,Y
13178,Strategic Airlines,null,VC,null,null,Australia,Y
13181,Fars Air Qeshm,null,null,QFZ,FARS AIR,Iran,Y
13187,Eastok Avia,null,null,EAA,null,Kyrgyzstan,Y
13188,Jupiter Airlines,null,null,JPU,JUPITERAIR,United Arab Emirates,Y
13189,Vision Air International,null,null,VIS,null,Pakistan,Y
13190,Al-Naser Airlines,null,NA,null,null,Iraq,Y
13200,Fuji Dream Airlines,null,JH,null,FUJI DREAM,Japan,Y
13202,Korea Express Air,null,null,KEA,null,South Korea,Y
13209,Eznis Airways,null,null,EZA,EZNIS,Mongolia,Y
13211,Pacific Flier,null,null,PFL,KOROR,Palau,Y
13217,Syrian Pearl Airlines,null,null,PSB,null,Syria,Y
13218,SGA Airlines,null,5E,null,SIAM,Thailand,Y
13242,Air2there,null,F8,null,null,New Zealand,Y
13254,Avianova (Russia),null,AO,null,Nova,Russia,Y
13303,Parmiss Airlines (IPV),null,PA,IPV,IPV,Iran,Y
13304,EuropeSky,null,ES,EUV,EuropeSky,Germany,Y
13306,BRAZIL AIR,BRAZIL AIR,GB,BZE,BRAZIL AIR,Brazil,Y
13335,Homer Air,Homer Sky,MR,OME,null,Germany,Y
13388,Court Line,null,??,???,null,United Kingdom,N
13389,South West Africa Territory Force,SWATF,??,***,null,Namibia,N
13390,Lombards Air,null,++,---,null,South Africa,N
13391,U.S. Air,null,-+,--+,null,United States,Y
13392,Flitestar,null,GM,===,null,South Africa,N
13394,Jayrow,null,\\',\\'\\,null,Australia,Y
13395,Llloyd Helicopters,null,::,:::,null,Australia,N
13397,Wilderness Air,null,;;,null,null,Australia,Y
13398,Whitaker Air,null,^^,null,null,Australia,Y
13633,PanAm World Airways,null,WQ,PQW,null,United States,Y
13690,Virginwings,null,YY,VWA,null,Germany,Y
13704,KSY,Kreta Sky,KY,KSY,KSY,Greece,Y
13732,Buquebus Líneas Aéreas,null,BQ,BQB,null,Uruguay,Y
13734,SOCHI AIR,SOCHI,CQ,KOL,SLOW FROG,Russia,Y
13757,Wizz Air Ukraine,null,WU,WAU,WIZZAIR UKRAINE,Ukraine,Y
13781,88,null,47,VVN,null,Cyprus,Y
13815,LCM AIRLINES,null,LQ,LMM,null,Russia,Y
13838,Aero Brazil,null,BZ,BZL,null,Brazil,N
13899,Cambodia Angkor Air (K6),null,K6,null,null,Cambodia,Y
13905,Skyline nepc,null,D5,null,null,India,N
13923,THREE,null,H3,T33,null,China,N
13936,Royal European Airlines,null,69,null,null,United Kingdom,Y
13947,Tom\\'s & co airliners,Tom\\'s air,&T,T&O,T&,France,Y
13983,Azul,Azul Linhas Aéreas Brasileiras,AD,AZU,null,Brazil,Y
14061,LSM Airlines,slowbird,PQ,LOO,slowbird,Russia,Y
14069,Zapolyarie Airlines,Zapolyarye Airlines,null,PZY,null,Russia,Y
14073,Finlandian,null,null,FN1,null,Finland,Y
14094,LionXpress,lionXpress,C4,LIX,LIX,Cameroon,Y
14109,Nik Airways,null,X1,null,null,Saudi Arabia,N
14118,Genesis,null,GK,null,null,Pakistan,Y
14388,Congo Express,null,XZ,null,EXPRESSWAYS,Congo (Kinshasa),Y
14485,Fly Dubai,null,FZ,FDB,null,United Arab Emirates,Y
14620,Domenican Airlines,Domenican,D1,MDO,Domenican,Dominican Republic,Y
14679,ConneX European Airline,null,null,2CO,ConneX,Austria,Y
14725,Air Atlantic,null,9A,null,Atlantic,Canada,N
14728,Air Ops,null,CR,null,null,Sweden,N
14849,Aereonautica militare,null,JY,AXZ,null,Italy,Y
14858,Kal Star Aviation,null,null,KLS,null,Indonesia,Y
14881,LSM AIRLINES,Russian. Yours Air Lines,YZ,YZZ,Moscow frog,Russia,Y
14921,Aero Lloyd (YP),null,YP,AEF,null,Germany,N
15814,UTair-Express,null,UR,null,null,Russia,Y
15837,Huaxia,HUAXIA,G5,null,null,China,Y
15867,Zabaykalskii Airlines,Baikal Airlines,ZP,ZZZ,Lakeair,Russia,Y
15887,CBM America,null,null,XBM,AIRMAX,United States,Y
15893,Marysya Airlines,MARYSYA AIRLINES,M4,1QA,MARSHAK AIR,Russia,Y
15897,N1,null,N1,null,null,Peru,Y
15930,Airlink (SAA),null,4Z,null,null,South Africa,Y
15939,Westfalia Express VA,null,null,WFX,null,Germany,Y
15953,JobAir,null,3B,null,null,Czech Republic,Y
15970,Zuliana de Aviacion,Zuliana,OD,ULA,null,Venezuela,N
15975,Black Stallion Airways,null,BZ,BSA,Stallion,United States,Y
15984,German International Air Lines,Germanair,GM,GER,null,Germany,Y
15985,TrasBrasil,null,TB,TBZ,null,Brazil,Y
15989,TransBrasil Airlines,null,TH,THS,null,Brazil,Y
15999,China SSS,Chunqiu Airlines,9C,null,null,China,Y
16025,Nihon.jet,null,NJ,null,null,Japan,N
16084,AIR INDOCHINE,null,null,IIA,null,Vietnam,Y
16093,Transportes Aéreos Nacionales de Selva,null,TJ,null,Aereos Selva,Peru,N
16100,Happy Air,null,null,HPY,null,Thailand,Y
16101,Solar Air,null,null,SRB,Solar Air,Thailand,Y
16103,Air Mekong,null,P8,MKG,Air Mekong,Vietnam,Y
16110,Harbour Air (Priv),null,H3,null,null,Canada,Y
16116,Air Hamburg (AHO),null,HH,AHO,Air Hamburg,Germany,Y
16120,ZABAIKAL AIRLINES,ZABAIKAL,Z6,ZTT,BAIKAL,Russia,Y
16127,TransHolding,Trans,TI,THI,null,Brazil,Y
16130,SUR Lineas Aereas,null,null,SZZ,null,Argentina,Y
16131,Aerolineas Africanas,null,null,AA1,null,Guinea,Y
16133,Yeti Airways,null,YT,null,null,Nepal,Y
16134,Georgian Airlines,null,null,GEG,null,Georgia,N
16135,Yellowstone Club Private Shuttle,null,Y1,null,YCS,United States,Y
16136,Caucasus Airlines,null,NS,null,null,Georgia,Y
16139,Serbian Airlines,null,S1,SA1,null,Serbia,Y
16149,Windward Islands Airways,null,WM,null,Winair,Netherlands Antilles,Y
16150,TransHolding System,null,YO,TYS,null,Brazil,Y
16151,CCML Airlines,null,CB,CCC,null,Colombia,Y
16197,Air Charter International,null,SF,null,null,France,N
16198,Small Planet Airlines,null,null,ELC,null,Lithuania,Y
16234,Fly Brasil,Fly Brasil,F1,FBL,FBL,Brazil,Y
16260,AUOS,AUOS,null,AUK,AUOS,United Kingdom,N
16261,CB Airways UK ( Interliging Flights ),null,1F,CIF,null,United Kingdom,Y
16262,Fly Colombia ( Interliging Flights ),null,3F,3FF,null,Colombia,Y
16264,Trans Pas Air,null,T6,TP6,null,United States,Y
16273,KMV,null,??,null,Air Minvody,Russia,Y
16323,Himalayan Airlines,Himalaya,HC,HYM,Himalayan,Nepal,Y
16327,Indya Airline Group,Indya1,G1,IG1,Indya1,India,Y
16329,Sunwing,null,WG,null,sunwing,Canada,Y
16358,Turkish Wings Domestic,null,null,TWD,TWD,Turkey,Y
16359,Japan Regio,null,ZX,ZXY,null,Japan,Y
16362,OCEAN AIR CARGO,null,null,IXO,null,India,Y
16363,Norte Lineas Aereas,NORTE,N0,null,null,Argentina,Y
16364,Austral Brasil,Austral Brasil lineas aereas,W7,null,null,Brazil,Y
16373,PEGASUS AIRLINES-,null,H9,null,null,Turkey,Y
16399,AirLiberté,null,IJ,null,null,France,N
16409,Nihon.jet connect,null,null,NX1,null,Kyrgyzstan,Y
16415,Camair-co,null,QC,null,null,Cameroon,Y
16437,Aerocontinente (Priv),null,N6,null,null,Peru,N
16459,Sky Regional,Air Canada Express,RS,SKV,Sky Regional,Canada,Y
16475,TUR Avrupa Hava YollarÄ±,TUR European Airways,YI,null,TurAvrupa,Turkey,N
16487,Cruzeiro do Sul Servicos Aereos,null,null,CRZ,null,Brazil,N
16507,LSM International,Moskva-air,II,UWW,moose,Russia,Y
16508,Baikotovitchestrian Airlines,null,BU,BUU,null,American Samoa,Y
16511,Luchsh Airlines,Air luch,L4,LJJ,russian sky,Russia,Y
16556,ENTERair,null,null,QQQ,null,Poland,Y
16570,Zimbabwean Airlines,null,Z7,null,null,Zimbabwe,N
16585,Air Cargo Germany,null,6U,null,Loadmaster,Germany,Y
16615,Mongolian International Air Lines,Mongol Air,7M,ZTF,Mongol_AIr,Mongolia,Y
16616,Alaniya Airlines,??????,2D,null,null,Russia,N
16624,Tway Airlines,null,TW,TWB,TWAY AIR,South Korea,Y
16625,Papillon Grand Canyon Helicopters,null,HI,null,null,United States,Y
16628,Jusur airways,null,JX,JSR,null,Egypt,Y
16645,NEXT Brasil,NEXT,XB,NXB,XB,Brazil,Y
16660,AeroWorld,Sovet Air,W4,WER,sovet,Russia,Y
16671,Cook Island Air,null,KH,null,null,Cook Islands,N
16675,US Africa Airways,null,E8,null,null,United States,N
16695,GNB Linhas Aereas,null,GN,null,null,Brazil,Y
16702,Usa Sky Cargo,USky,E1,ES2,USKY,United States,Y
16707,Hankook Airline,null,HN,HNX,HNX,South Korea,Y
16715,Red Jet America,null,RR,null,null,United States,N
16717,REDjet,null,Z7,null,null,Barbados,Y
16719,Hellenic Airways,null,1H,HEY,Hellenic,Greece,N
16720,Red Jet Andes,null,PT,null,null,Peru,Y
16721,Red Jet Canada,null,QY,null,null,Canada,Y
16723,Sprintair,null,null,SRN,null,Poland,Y
16724,Red Jet Mexico,null,4X,null,null,Mexico,Y
16725,Marusya Airways,Marusya Air,Y8,MRS,snowball,Russia,Y
16726,Era Alaska,null,7H,ERR,ERAH,United States,Y
16728,AirRussia,RussianConector,R8,RRJ,russiancloud,Russia,Y
16735,Hankook Air US,null,H1,HA1,null,United States,Y
16738,NEPC Airlines,null,D5,null,null,India,N
16753,Canadian World,null,10,CNN,Canadian,Canada,N
16760,Pim Air,null,null,PHJ,Pim Air,Netherlands,N
16794,Carpatair Flight Training,null,null,SMW,Smartwings,Romania,Y
16796,I-Fly,null,H5,RSY,RUSSIAN SKY,Russia,Y
16798,T.A.T,null,IJ,null,null,France,N
16804,Compania de Aviacion Faucett,null,null,CFP,null,Peru,N
16808,Kar-Air,null,null,KAR,null,Finland,N
16811,Alinord,null,DN,null,null,Italy,N
16825,Pacific Express,null,VB,null,null,United States,N
16826,Whitejets,null,null,WTJ,WHITEJET,Brazil,Y
16837,VickJet,null,KT,VKJ,Vickjet,France,Y
16844,BVI Airways,null,XV,null,null,British Virgin Islands,Y
16858,Hamburg Airways,null,null,HAY,null,Germany,Y
16860,Salsa d\\'Haiti,null,SO,SLC,SALSA,Haiti,Y
16867,Zambezi Airlines (ZMA),null,ZJ,null,null,Zambia,Y
16868,Kan Air,null,null,KND,Kan Air,Thailand,Y
16881,Air Cudlua,Air Cudlua,null,CUD,Cudlua,United Kingdom,Y
16882,Polet Airlines (Priv),null,YQ,null,null,Russia,Y
16895,Air Explore,null,null,AXE,null,Slovakia,Y
16900,TROPICAL LINHAS AEREAS,TROPICAL,T1,TP3,null,Brazil,N
16901,12 North,null,12,N12,12N,India,Y
16919,Holidays Czech Airlines,null,null,HCC,null,Czech Republic,Y
16921,Comtel Air,null,null,COE,null,Austria,Y
